City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
787,Ryotsu,JP,2021-12-09 06:07:49,38.0833,138.4333,284.64,66,15,3.03,few clouds
788,Solok,ID,2021-12-09 06:07:50,-0.7918,100.6593,301.68,83,92,0.13,overcast clouds
789,Maragogi,BR,2021-12-09 06:07:51,-9.0122,-35.2225,298.75,83,5,4.09,clear sky
790,Luzhou,CN,2021-12-09 06:07:53,28.8724,105.4405,286.55,72,100,0.9,overcast clouds
791,Oldenzaal,NL,2021-12-09 06:05:04,52.3,6.9333,275.21,89,25,2.68,scattered clouds
792,Recco,IT,2021-12-09 06:07:55,44.3623,9.1435,280.03,80,73,5.18,light rain
793,Puerto Madryn,AR,2021-12-09 06:06:59,-42.7692,-65.0385,283.98,68,2,3.07,clear sky
794,Terni,IT,2021-12-09 06:07:57,42.6833,12.3167,276.16,85,98,1.82,light rain
795,Verkhoyansk,RU,2021-12-09 06:07:59,67.5447,133.385,235.97,98,100,0.6,overcast clouds
796,Skovorodino,RU,2021-12-09 06:08:00,53.9833,123.9167,262.67,89,99,0.93,overcast clouds
797,Mahibadhoo,MV,2021-12-09 06:08:01,3.7833,72.9667,301.06,74,77,4.1,broken clouds
798,Carballo,ES,2021-12-09 06:08:02,43.213,-8.691,286.35,92,100,4.87,overcast clouds
799,Evensk,RU,2021-12-09 06:08:04,61.95,159.2333,239.96,76,28,3.91,scattered clouds
800,Iracoubo,GF,2021-12-09 06:08:05,5.4802,-53.2011,298.08,91,100,4.23,overcast clouds
801,Kaohsiung,TW,2021-12-09 06:06:14,22.6163,120.3133,300.42,55,75,2.68,broken clouds
802,Tevaitoa,PF,2021-12-09 06:08:07,-16.7833,-151.5,300.41,70,88,4.43,overcast clouds
803,Palembang,ID,2021-12-09 06:08:09,-2.9167,104.7458,301.2,89,75,3.09,moderate rain
804,Nantucket,US,2021-12-09 06:08:10,41.2835,-70.0995,277.67,86,99,11.68,overcast clouds
805,Mpulungu,ZM,2021-12-09 06:08:11,-8.7623,31.1141,299.51,59,62,0.77,light rain
806,Seymchan,RU,2021-12-09 06:08:13,62.8833,152.4333,232.7,99,60,0.61,broken clouds
807,Hibbing,US,2021-12-09 06:08:14,47.4272,-92.9377,265.93,44,90,4.63,overcast clouds
808,Srandakan,ID,2021-12-09 06:08:15,-7.9386,110.2506,300.95,75,99,1.93,overcast clouds
809,Camapua,BR,2021-12-09 06:08:17,-19.5314,-54.0439,292.92,60,0,2.77,clear sky
810,Opuwo,NA,2021-12-09 06:08:18,-18.0607,13.84,297.92,15,40,0.98,scattered clouds
811,Mecca,SA,2021-12-09 06:08:19,21.4267,39.8261,298.56,53,69,2.8,broken clouds
812,Kemijarvi,FI,2021-12-09 06:08:20,66.7131,27.4306,255.63,99,60,0.91,broken clouds
813,Vao,NC,2021-12-09 06:08:22,-22.6667,167.4833,299.32,82,8,6.9,clear sky
814,Waling,NP,2021-12-09 06:08:23,27.9833,83.7667,294.27,39,0,1.53,clear sky
815,Nara,JP,2021-12-09 06:05:56,34.6851,135.8049,289.77,50,14,0.89,few clouds
816,Porto Belo,BR,2021-12-09 06:03:54,-27.1578,-48.5531,291.14,83,20,3.5,few clouds
817,Ust-Kuyga,RU,2021-12-09 06:08:26,70.0167,135.6,233.22,100,84,2.79,broken clouds
818,Anju,KP,2021-12-09 06:08:29,39.6178,125.6647,279.64,59,100,0.47,overcast clouds
819,Jining,CN,2021-12-09 06:04:03,35.405,116.5814,285.78,48,3,3.5,clear sky
820,Dakar,SN,2021-12-09 06:04:39,14.6937,-17.4441,294.64,57,74,6.99,broken clouds
821,Sioux Lookout,CA,2021-12-09 06:08:32,50.1001,-91.917,262.36,90,100,5.09,overcast clouds
822,Caconda,AO,2021-12-09 06:08:33,-13.7333,15.0667,289.53,91,100,0.91,light rain
823,Santa Isabel,BR,2021-12-09 06:04:18,-23.3156,-46.2214,290.74,96,63,0.88,broken clouds
824,Porto Murtinho,BR,2021-12-09 06:08:36,-21.6989,-57.8825,295.25,48,13,2.55,few clouds
825,Ixtapa,MX,2021-12-09 06:08:37,20.7,-105.2,294.39,77,13,1.41,few clouds
826,Minot,US,2021-12-09 06:08:38,48.2325,-101.2963,276.27,70,20,6.17,few clouds
827,Onokhoy,RU,2021-12-09 06:08:39,51.932,108.0747,266.01,75,66,2.5,broken clouds
828,Mugumu,TZ,2021-12-09 06:08:41,-1.85,34.7,293.07,71,96,1.19,overcast clouds
829,Manggar,ID,2021-12-09 06:08:42,-2.8833,108.2667,299.59,84,84,4.4,broken clouds
830,Tofield,CA,2021-12-09 06:08:43,53.3668,-112.6686,269.72,73,2,6.8,clear sky
831,Varhaug,NO,2021-12-09 06:08:45,58.6147,5.6457,277.86,89,90,12.43,overcast clouds
832,Selma,US,2021-12-09 06:05:59,36.5708,-119.6121,285.18,87,76,0.52,broken clouds
833,Port-Cartier,CA,2021-12-09 06:08:48,50.0334,-66.8654,257.58,84,100,3.1,overcast clouds
834,Cedral,MX,2021-12-09 06:08:49,23.8,-100.7333,289.73,44,19,3.18,few clouds
835,Belyy Yar,RU,2021-12-09 06:08:50,53.6039,91.3903,264.09,59,0,4.0,clear sky
836,Polewali,ID,2021-12-09 06:08:52,-3.4324,119.3435,303.01,68,98,2.28,overcast clouds
837,Santander De Quilichao,CO,2021-12-09 06:08:53,3.0095,-76.4849,294.49,97,98,0.92,overcast clouds
838,Rawson,AR,2021-12-09 06:08:54,-43.3002,-65.1023,284.12,67,1,2.87,clear sky
839,Hangu,CN,2021-12-09 06:08:56,39.2489,117.7892,279.17,90,99,2.15,overcast clouds
840,Sheltozero,RU,2021-12-09 06:08:57,61.3667,35.3667,258.02,96,89,3.45,overcast clouds
841,Maldonado,UY,2021-12-09 06:08:58,-34.6667,-54.9167,289.81,95,92,2.8,overcast clouds
842,Plouzane,FR,2021-12-09 06:08:59,48.3833,-4.6167,280.18,97,75,2.57,broken clouds
843,Ostersund,SE,2021-12-09 06:09:01,63.1792,14.6357,269.6,86,90,5.66,overcast clouds
844,Prosotsani,GR,2021-12-09 06:09:02,41.1833,23.9667,282.31,80,8,1.33,clear sky
845,Kasempa,ZM,2021-12-09 06:09:03,-13.4584,25.8338,296.59,56,49,2.51,scattered clouds
846,Kolda,SN,2021-12-09 06:09:05,12.8833,-14.95,294.06,24,43,2.12,scattered clouds
847,Antalaha,MG,2021-12-09 06:09:06,-14.9003,50.2788,301.04,61,95,3.35,overcast clouds
848,Pemangkat,ID,2021-12-09 06:09:07,1.1667,108.9667,301.13,78,71,5.28,heavy intensity rain
849,Mandera,KE,2021-12-09 06:09:09,3.9366,41.867,301.7,47,55,5.99,broken clouds
850,Shobara,JP,2021-12-09 06:09:10,34.85,133.0167,288.65,53,21,1.46,few clouds
851,Mombetsu,JP,2021-12-09 06:09:11,44.3525,143.3525,277.03,53,0,1.55,clear sky
852,Hualmay,PE,2021-12-09 06:09:12,-11.0964,-77.6139,292.07,87,100,2.85,overcast clouds
853,Tarakan,ID,2021-12-09 06:07:21,3.3,117.6333,304.87,66,20,2.06,few clouds
854,Yingcheng,CN,2021-12-09 06:09:16,30.95,113.55,289.94,36,0,1.56,clear sky
855,Kota Bahru,MY,2021-12-09 06:09:17,6.1333,102.2386,301.99,63,88,2.27,overcast clouds
856,Morondava,MG,2021-12-09 06:09:18,-20.2833,44.2833,302.81,65,37,4.12,scattered clouds
857,Garowe,SO,2021-12-09 06:05:18,8.4054,48.4845,296.19,44,76,6.23,broken clouds
858,Mitsamiouli,KM,2021-12-09 06:09:21,-11.3847,43.2844,300.42,72,42,4.03,light rain
859,Heyang,CN,2021-12-09 06:09:22,26.1011,107.473,289.06,55,65,1.13,broken clouds
860,Hinton,CA,2021-12-09 06:09:23,53.4001,-117.5857,266.31,60,70,4.82,broken clouds
861,Yaransk,RU,2021-12-09 06:09:24,57.3033,47.8861,273.34,98,100,4.57,overcast clouds
862,Assiniboia,CA,2021-12-09 06:09:26,49.6334,-105.9845,271.55,96,39,7.89,light snow
863,Powell River,CA,2021-12-09 06:09:27,49.8496,-124.5361,275.93,74,85,0.79,overcast clouds
864,Calabozo,VE,2021-12-09 06:09:28,8.9242,-67.4293,296.66,75,78,2.69,broken clouds
865,Tual,ID,2021-12-09 06:09:30,-5.6667,132.75,300.62,78,100,2.44,moderate rain
866,Gat,IL,2021-12-09 06:09:31,31.61,34.7642,286.99,100,60,4.89,broken clouds
867,Helong,CN,2021-12-09 06:09:32,42.5397,128.9972,278.07,71,99,0.84,overcast clouds
868,Chardara,KZ,2021-12-09 06:09:33,41.2547,67.9692,284.65,39,0,3.03,clear sky
869,Oussouye,SN,2021-12-09 06:09:35,12.485,-16.5469,295.24,31,27,2.85,scattered clouds
870,San Rafael,AR,2021-12-09 06:09:36,-34.6177,-68.3301,287.99,83,96,5.92,overcast clouds
871,Indramayu,ID,2021-12-09 06:09:37,-6.3264,108.32,303.0,70,58,4.88,broken clouds
872,Shubarshi,KZ,2021-12-09 06:09:38,48.5872,57.1869,271.55,31,99,8.77,overcast clouds
873,Puerto Narino,CO,2021-12-09 06:09:41,-3.7703,-70.3831,295.77,98,100,1.15,overcast clouds
874,Walvis Bay,NA,2021-12-09 06:09:43,-22.9575,14.5053,287.64,84,33,1.69,scattered clouds
875,Ifakara,TZ,2021-12-09 06:09:44,-8.1333,36.6833,300.7,60,12,1.14,few clouds
876,Muzhi,RU,2021-12-09 06:09:45,65.3667,64.6667,253.72,79,4,2.69,clear sky
877,Kununurra,AU,2021-12-09 06:09:48,-15.7667,128.7333,307.14,52,100,3.6,overcast clouds
878,Puerto Del Rosario,ES,2021-12-09 06:09:49,28.5004,-13.8627,291.01,82,76,9.26,broken clouds
879,Vore,AL,2021-12-09 06:09:50,41.3908,19.655,281.83,66,75,3.09,broken clouds
880,Tandil,AR,2021-12-09 06:09:52,-37.3217,-59.1332,286.33,94,89,2.06,overcast clouds
881,Tutoia,BR,2021-12-09 06:09:54,-2.7619,-42.2744,300.38,79,100,5.03,overcast clouds
882,Kizema,RU,2021-12-09 06:09:55,61.113,44.8302,251.83,100,98,1.03,overcast clouds
883,Ipora,BR,2021-12-09 06:09:57,-16.4419,-51.1178,292.77,79,14,1.61,few clouds
884,Santa Cruz De Tenerife,ES,2021-12-09 06:09:58,28.4682,-16.2546,294.09,89,90,1.79,mist
885,Qujing,CN,2021-12-09 06:09:59,25.4833,103.7833,288.45,64,93,5.67,overcast clouds
886,Woodland,US,2021-12-09 06:07:06,38.6785,-121.7733,284.85,95,90,1.34,mist
887,Port Macquarie,AU,2021-12-09 06:10:01,-31.4333,152.9167,297.53,94,75,3.6,thunderstorm
888,Santa Vitoria Do Palmar,BR,2021-12-09 06:10:03,-33.5189,-53.3681,289.51,81,57,3.18,broken clouds
889,Beauvais,FR,2021-12-09 06:10:04,49.4167,2.0,277.48,90,90,0.89,overcast clouds
890,Alsfeld,DE,2021-12-09 06:10:05,50.75,9.2667,275.4,97,86,1.67,overcast clouds
891,Weiser,US,2021-12-09 06:10:06,44.251,-116.9693,276.26,95,49,2.99,scattered clouds
892,Monroe,US,2021-12-09 06:09:28,43.1501,-77.6831,271.59,83,62,1.34,light snow
893,Nizhnyaya Omka,RU,2021-12-09 06:10:10,55.4338,74.9426,254.85,95,36,3.22,scattered clouds
894,Katesh,TZ,2021-12-09 06:10:11,-4.5167,35.3833,292.62,66,33,3.62,scattered clouds
895,Kailua,US,2021-12-09 06:10:12,21.4022,-157.7394,299.14,71,90,5.14,overcast clouds
896,Capreol,CA,2021-12-09 06:10:14,46.706,-80.9225,258.23,97,54,1.58,broken clouds
897,Ipanguacu,BR,2021-12-09 06:10:15,-5.4983,-36.855,298.24,78,94,3.35,overcast clouds
898,Murmino,RU,2021-12-09 06:10:16,54.6036,40.0544,268.89,95,100,4.19,light snow
899,Acarau,BR,2021-12-09 06:10:18,-2.8856,-40.12,299.87,77,90,6.26,overcast clouds
900,Griffith,US,2021-12-09 06:10:19,41.5284,-87.4237,271.98,82,1,2.06,clear sky
901,Bardiyah,LY,2021-12-09 06:10:20,31.7561,25.0865,286.97,69,5,5.04,clear sky
902,Omsukchan,RU,2021-12-09 06:10:21,62.5333,155.8,232.94,97,81,2.04,broken clouds
903,Dzhankoy,UA,2021-12-09 06:10:23,45.7167,34.4,281.53,80,100,5.44,overcast clouds
904,Camargo,MX,2021-12-09 06:10:24,27.6667,-105.1667,289.83,18,47,2.01,scattered clouds
905,Havre-Saint-Pierre,CA,2021-12-09 06:10:25,50.2334,-63.5986,262.82,66,100,5.11,overcast clouds
906,Arenapolis,BR,2021-12-09 06:10:26,-14.4503,-56.8461,295.4,86,92,0.76,overcast clouds
907,Gilgit,PK,2021-12-09 06:10:28,35.9221,74.3087,279.27,46,52,1.53,broken clouds
908,Cananea,MX,2021-12-09 06:10:29,30.95,-110.3,283.57,50,93,2.16,overcast clouds
909,Goundam,ML,2021-12-09 06:10:30,16.4145,-3.6708,293.11,17,21,4.2,few clouds
910,Mangrol,IN,2021-12-09 06:10:31,21.1167,70.1167,299.91,45,0,3.88,clear sky
911,Quatre Cocos,MU,2021-12-09 06:10:33,-20.2078,57.7625,302.21,67,52,6.7,broken clouds
912,Wiset Chai Chan,TH,2021-12-09 06:10:34,14.5989,100.3617,303.78,53,41,6.71,scattered clouds
913,Mangan,IN,2021-12-09 06:08:48,27.5167,88.5333,294.74,40,2,2.78,clear sky
914,Itarantim,BR,2021-12-09 06:10:36,-15.6597,-40.0656,294.51,97,99,1.3,heavy intensity rain
915,Buchanan,LR,2021-12-09 06:10:38,5.8808,-10.0467,298.13,86,22,2.7,light rain
916,Pativilca,PE,2021-12-09 06:10:39,-10.7,-77.7833,291.74,87,100,2.49,overcast clouds
917,Canete,CL,2021-12-09 06:10:40,-37.8,-73.4,287.78,82,5,2.0,clear sky
918,Kihei,US,2021-12-09 06:10:41,20.785,-156.4656,297.51,77,20,5.14,few clouds
919,Krupina,SK,2021-12-09 06:10:43,48.3554,19.0647,274.72,77,95,3.13,light snow
920,Narodychi,UA,2021-12-09 06:10:44,51.2029,29.0823,270.59,97,100,3.48,light snow
921,Conceicao Do Araguaia,BR,2021-12-09 06:10:45,-8.2578,-49.2647,295.91,99,100,1.33,overcast clouds
922,Hereford,GB,2021-12-09 06:10:46,52.0568,-2.7148,279.33,83,83,5.03,broken clouds
923,Takoradi,GH,2021-12-09 06:10:48,4.8845,-1.7554,299.49,85,38,2.7,scattered clouds
924,Sao Felix Do Xingu,BR,2021-12-09 06:10:49,-6.6447,-51.995,295.3,100,100,0.89,overcast clouds
925,Gharo,PK,2021-12-09 06:10:50,24.7424,67.5856,298.27,19,0,5.32,clear sky
926,Gonen,TR,2021-12-09 06:10:51,40.1049,27.654,278.52,89,60,2.89,broken clouds
927,Chicama,PE,2021-12-09 06:10:54,-7.8447,-79.1469,292.54,85,91,1.89,overcast clouds
928,Leskovik,AL,2021-12-09 06:10:55,40.1514,20.5972,278.46,94,93,2.54,overcast clouds
929,Mersin,TR,2021-12-09 06:10:56,36.862,34.6509,283.79,73,5,1.41,clear sky
930,Dumas,US,2021-12-09 06:10:58,35.8656,-101.9732,289.07,30,1,10.29,clear sky
931,Camabatela,AO,2021-12-09 06:10:59,-8.1881,15.375,290.9,94,92,1.03,overcast clouds
932,Tha Maka,TH,2021-12-09 06:11:00,13.9,99.7667,305.31,54,37,5.06,scattered clouds
933,Dunmanway,IE,2021-12-09 06:11:01,51.7167,-9.1167,278.7,98,100,2.52,light rain
934,Bontang,ID,2021-12-09 06:11:03,0.1333,117.5,300.94,75,66,3.07,broken clouds
935,Atambua,ID,2021-12-09 06:11:04,-9.1061,124.8925,301.0,73,50,1.62,scattered clouds
936,Sumkino,RU,2021-12-09 06:11:05,58.1108,68.3244,265.14,94,100,4.37,light snow
937,Batsfjord,NO,2021-12-09 06:11:06,70.6345,29.7185,264.11,83,6,6.65,clear sky
938,Andenes,NO,2021-12-09 06:11:08,69.3143,16.1194,266.14,73,0,6.69,clear sky
939,Villanueva,HN,2021-12-09 06:11:09,15.3167,-88.0,298.73,83,75,0.0,broken clouds
940,Lure,FR,2021-12-09 06:11:10,47.75,6.5,276.19,100,90,1.03,overcast clouds
941,Beian,NO,2021-12-09 06:11:11,63.6559,9.5683,274.27,55,0,8.75,clear sky
942,Marsabit,KE,2021-12-09 06:11:14,2.3284,37.9899,293.81,72,84,7.47,broken clouds
943,Beyneu,KZ,2021-12-09 06:11:15,45.3167,55.2,279.1,56,100,13.01,overcast clouds
944,Palu,ID,2021-12-09 06:11:16,-0.8917,119.8707,305.02,60,65,2.82,broken clouds
945,Deputatskiy,RU,2021-12-09 06:11:18,69.3,139.9,238.18,91,100,1.28,overcast clouds
946,Ternate,ID,2021-12-09 06:11:19,0.8,127.4,301.6,77,56,3.92,broken clouds
947,Xining,CN,2021-12-09 06:11:20,36.6167,101.7667,275.12,37,12,1.22,few clouds
948,Shimanovsk,RU,2021-12-09 06:11:21,52.0,127.7,268.46,92,100,2.73,overcast clouds
949,Chiredzi,ZW,2021-12-09 06:11:23,-21.05,31.6667,300.26,51,43,3.13,scattered clouds
950,Kaka,TM,2021-12-09 06:11:24,37.3482,59.6143,287.51,30,13,5.13,few clouds
951,Thurso,GB,2021-12-09 06:11:25,58.5927,-3.5259,276.12,84,26,3.38,scattered clouds
952,Izhma,RU,2021-12-09 06:11:28,65.0083,53.9113,258.39,97,93,1.89,overcast clouds
953,Hobyo,SO,2021-12-09 06:11:29,5.3505,48.5268,300.37,58,47,10.02,scattered clouds
954,Mokobeng,BW,2021-12-09 06:11:30,-22.9965,27.6678,296.97,60,93,5.46,overcast clouds
955,Matanzas,CU,2021-12-09 06:11:32,23.0411,-81.5775,294.57,100,20,1.03,few clouds
956,Mukhen,RU,2021-12-09 06:11:34,48.1,136.1,272.75,82,3,1.66,clear sky
957,Norsup,VU,2021-12-09 06:11:35,-16.0667,167.3833,302.41,73,34,3.4,scattered clouds
958,Tolentino,IT,2021-12-09 06:11:36,43.2126,13.2901,279.48,81,90,2.06,overcast clouds
959,Asfi,MA,2021-12-09 06:11:37,32.2994,-9.2372,287.14,77,2,9.0,clear sky
960,Eldorado,BR,2021-12-09 06:11:39,-23.7869,-54.2836,291.89,61,0,0.91,clear sky
961,Mocuba,MZ,2021-12-09 06:11:40,-16.8392,36.9856,303.91,54,24,1.7,few clouds
962,Chavinda,MX,2021-12-09 06:11:42,20.0167,-102.45,286.86,50,6,1.68,clear sky
963,Port-Gentil,GA,2021-12-09 06:11:43,-0.7193,8.7815,300.42,78,29,3.52,scattered clouds
964,Biloela,AU,2021-12-09 06:11:46,-24.4167,150.5,306.66,31,0,3.69,clear sky
965,Quepos,CR,2021-12-09 06:07:49,9.4236,-84.1652,300.76,77,26,1.81,scattered clouds
966,Bairiki,KI,2021-12-09 06:11:48,1.3292,172.9752,302.15,74,75,2.57,broken clouds
967,Dembi Dolo,ET,2021-12-09 06:11:49,8.5333,34.8,294.89,26,6,1.7,clear sky
968,Tongzi,CN,2021-12-09 06:11:51,28.7829,105.0877,285.8,72,100,0.95,overcast clouds
969,Copiapo,CL,2021-12-09 06:11:52,-27.3667,-70.3333,285.98,76,22,1.12,few clouds
970,Were Ilu,ET,2021-12-09 06:11:53,10.6,39.4333,287.39,20,0,3.03,clear sky
971,Yabrud,SY,2021-12-09 06:11:54,33.9674,36.6574,277.96,79,38,3.28,scattered clouds
972,Kenora,CA,2021-12-09 06:11:56,49.8167,-94.4337,266.14,78,100,6.71,light snow
973,Ondarroa,ES,2021-12-09 06:11:57,43.3167,-2.4167,283.11,86,100,5.95,light rain
974,Muroto,JP,2021-12-09 06:11:58,33.2833,134.15,287.46,59,2,4.06,clear sky
975,Lahij,YE,2021-12-09 06:11:59,13.1667,44.5833,295.9,70,10,2.78,clear sky
976,Cumberland,US,2021-12-09 06:09:12,35.0502,-78.8664,276.74,97,90,0.0,mist
977,Galashki,RU,2021-12-09 06:12:02,43.1136,44.9894,278.44,61,100,3.18,overcast clouds
978,Akdepe,TM,2021-12-09 06:12:03,42.0551,59.3788,272.15,50,81,8.23,broken clouds
979,Marystown,CA,2021-12-09 06:12:04,47.1666,-55.1483,275.85,100,100,0.45,overcast clouds
980,Sao Joao Do Piaui,BR,2021-12-09 06:12:06,-8.3581,-42.2467,297.04,89,100,1.27,overcast clouds
981,Fare,PF,2021-12-09 06:12:07,-16.7,-151.0167,300.22,73,70,4.49,broken clouds
982,Conde,BR,2021-12-09 06:12:08,-7.2597,-34.9075,297.85,88,20,2.06,few clouds
983,Mayna,RU,2021-12-09 06:12:09,54.1135,47.6231,271.75,86,100,5.11,overcast clouds
984,Usinsk,RU,2021-12-09 06:12:11,65.9939,57.5281,249.86,97,21,2.77,few clouds
985,Mahon,ES,2021-12-09 06:12:12,39.8885,4.2658,282.46,66,20,5.14,few clouds
986,Panguna,PG,2021-12-09 06:12:13,-6.3164,155.4848,295.69,93,98,0.78,moderate rain
987,Shakawe,BW,2021-12-09 06:12:15,-18.3667,21.85,298.26,56,96,2.5,overcast clouds
988,Amurzet,RU,2021-12-09 06:12:16,47.6967,131.0981,266.47,89,68,1.23,broken clouds
989,Nizhniy Kuranakh,RU,2021-12-09 06:12:12,58.8353,125.4869,261.96,89,100,4.7,overcast clouds
990,Moose Factory,CA,2021-12-09 06:12:18,51.2585,-80.6094,246.34,100,17,0.96,few clouds
991,Aransas Pass,US,2021-12-09 06:12:19,27.9095,-97.15,295.38,93,40,0.89,mist
992,Saint-Denis,FR,2021-12-09 06:12:21,48.9167,2.3333,277.65,88,0,1.79,clear sky
993,Chesma,RU,2021-12-09 06:12:22,53.8111,60.6533,263.41,71,100,4.44,overcast clouds
994,Shizuishan,CN,2021-12-09 06:12:23,39.2333,106.7694,278.47,30,0,1.07,clear sky
995,Cuenca,EC,2021-12-09 06:10:49,-2.8833,-78.9833,285.83,94,100,0.82,overcast clouds
996,Bundaberg,AU,2021-12-09 06:12:25,-24.85,152.35,303.27,68,7,5.81,clear sky
997,Sosnovka,RU,2021-12-09 06:12:13,56.255,51.2842,269.95,92,100,3.68,overcast clouds
998,Svarstad,NO,2021-12-09 06:12:28,59.399,9.9698,273.35,46,100,0.89,light snow
999,Prince Rupert,CA,2021-12-09 06:10:54,54.3161,-130.3201,276.2,87,90,4.12,light rain
1000,Atlantis,ZA,2021-12-09 06:12:30,-33.5667,18.4834,294.34,67,21,3.39,few clouds
1001,Port Hueneme,US,2021-12-09 06:12:31,34.1478,-119.1951,289.19,88,90,3.6,overcast clouds
1002,Probolinggo,ID,2021-12-09 06:12:33,-7.7543,113.2159,305.07,56,91,1.07,overcast clouds
1003,Iquique,CL,2021-12-09 06:12:34,-20.2208,-70.1431,292.17,75,70,0.55,broken clouds
1004,Posse,BR,2021-12-09 06:12:35,-14.0931,-46.3694,292.49,95,100,0.78,overcast clouds
1005,Binzhou,CN,2021-12-09 06:12:36,37.3667,118.0167,286.08,56,86,3.45,overcast clouds
1006,Anchorage,US,2021-12-09 06:10:06,61.2181,-149.9003,265.19,84,75,1.79,broken clouds
1007,Lujiang,CN,2021-12-09 06:12:39,31.2581,117.2817,289.61,44,1,3.32,clear sky
1008,Nsanje,MW,2021-12-09 06:12:40,-16.92,35.262,304.22,52,25,2.84,scattered clouds
1009,Pinsk,BY,2021-12-09 06:12:41,52.1229,26.0951,268.71,92,100,4.43,overcast clouds
1010,Nicoya,CR,2021-12-09 06:12:43,10.1483,-85.452,298.9,87,51,1.44,broken clouds
1011,Puerto Carreno,CO,2021-12-09 06:11:25,6.189,-67.4859,298.34,70,82,2.44,broken clouds
1012,Bandarbeyla,SO,2021-12-09 06:12:45,9.4942,50.8122,299.19,62,76,9.54,broken clouds
1013,Morant Bay,JM,2021-12-09 06:12:46,17.8815,-76.4093,297.94,79,5,3.45,clear sky
1014,Imeni Zhelyabova,RU,2021-12-09 06:12:47,58.9544,36.5956,251.0,100,98,1.35,overcast clouds
1015,Eirunepe,BR,2021-12-09 06:12:49,-6.6603,-69.8736,295.98,91,100,0.91,overcast clouds
1016,Outjo,NA,2021-12-09 06:12:50,-20.1167,16.15,296.97,38,56,3.36,broken clouds
1017,Williamsport,US,2021-12-09 06:12:51,41.2412,-77.0011,273.18,62,90,0.89,overcast clouds
1018,Adeje,ES,2021-12-09 06:12:52,28.1227,-16.726,292.58,68,40,8.23,scattered clouds
1019,Maneadero,MX,2021-12-09 06:12:54,31.7167,-116.5667,287.65,87,6,0.45,clear sky
1020,Zlobin,HR,2021-12-09 06:12:55,45.2924,14.6541,275.76,87,75,3.6,broken clouds
1021,Gazimurskiy Zavod,RU,2021-12-09 06:12:56,51.5461,118.3266,266.96,80,100,1.59,overcast clouds
1022,Trollhattan,SE,2021-12-09 06:12:58,58.2333,12.4167,273.38,80,90,4.63,overcast clouds
1023,Zubtsov,RU,2021-12-09 06:12:59,56.1753,34.5894,256.53,97,44,2.82,scattered clouds
1024,Moa,CU,2021-12-09 06:13:00,20.6569,-74.9403,297.36,80,3,3.82,clear sky
1025,Russell,US,2021-12-09 06:13:01,32.3502,-85.1999,278.72,82,18,1.7,few clouds
1026,Kushiro,JP,2021-12-09 06:13:03,42.975,144.3747,276.05,67,42,1.51,scattered clouds
1027,Baturyn,UA,2021-12-09 06:13:04,51.3457,32.8779,274.45,95,100,5.07,overcast clouds
1028,Akhtubinsk,RU,2021-12-09 06:13:05,48.2795,46.1722,277.41,71,100,3.43,light rain
1029,Nouakchott,MR,2021-12-09 06:09:18,18.0858,-15.9785,292.11,26,93,7.25,overcast clouds
1030,Falmouth,GB,2021-12-09 06:13:07,50.1544,-5.0711,280.65,70,88,4.81,overcast clouds
1031,Macon,US,2021-12-09 06:13:09,39.8667,-88.9668,274.13,74,1,4.12,clear sky
1032,Lyubim,RU,2021-12-09 06:13:10,58.3625,40.6843,256.84,98,91,1.55,overcast clouds
1033,Sabana Grande De Boya,DO,2021-12-09 06:13:11,18.945,-69.7933,292.39,93,4,0.78,clear sky
1034,Sibut,CF,2021-12-09 06:13:12,5.718,19.0739,298.19,63,17,0.35,few clouds
1035,Grafton,US,2021-12-09 06:10:43,42.207,-71.6856,271.38,82,90,4.63,light snow
1036,Chapada Dos Guimaraes,BR,2021-12-09 06:13:15,-15.4606,-55.7497,294.96,73,39,1.39,scattered clouds
1037,Alcala De Henares,ES,2021-12-09 06:13:16,40.4821,-3.36,281.31,73,0,2.06,clear sky
1038,Menzelinsk,RU,2021-12-09 06:13:17,55.7271,53.1026,269.73,88,100,4.69,overcast clouds
1039,Maceio,BR,2021-12-09 06:10:08,-9.6658,-35.7353,298.84,88,75,1.03,broken clouds
1040,Ratnagiri,IN,2021-12-09 06:13:21,16.9833,73.3,303.15,52,0,1.82,clear sky
1041,Premia De Mar,ES,2021-12-09 06:13:22,41.4921,2.3652,282.22,64,0,3.58,clear sky
1042,Kamina,CD,2021-12-09 06:13:23,-8.7386,24.9906,293.07,90,100,1.28,overcast clouds
1043,El Rosario,MX,2021-12-09 06:13:24,24.2556,-107.1828,288.23,38,26,2.18,scattered clouds
1044,Sarkand,KZ,2021-12-09 06:13:26,45.41,79.9186,266.59,81,69,0.96,broken clouds
1045,Voi,KE,2021-12-09 06:13:28,-3.3945,38.563,298.2,72,22,1.79,few clouds
1046,Kuytun,RU,2021-12-09 06:13:29,54.3419,101.5036,259.06,87,80,0.32,broken clouds
1047,Moba,CN,2021-12-09 06:13:30,33.2288,105.0179,279.54,65,19,2.88,few clouds
1048,Kholodnyy,RU,2021-12-09 06:13:33,62.7167,147.95,225.32,97,60,0.65,broken clouds
1049,Abu Samrah,SY,2021-12-09 06:13:35,35.3029,37.1841,284.89,76,14,4.28,few clouds
